REGION-CENTROID-COL REGION-CENTROID-ROW SHORT-LINE-DENSITY-5 SHORT-LINE-DENSITY-2 VEDGE-MEAN VEDGE-SD HEDGE-MEAN HEDGE-SD INTENSITY-MEAN RAWRED-MEAN RAWBLUE-MEAN RAWGREEN-MEAN EXRED-MEAN EXBLUE-MEAN EXGREEN-MEAN VALUE-MEAN SATURATION-MEAN HUE-MEAN Class
-0.574629 0.166738 2.410668 -0.194552 0.162840 -0.079617 -0.348560 -0.122008 0.304313 0.249342 0.422070 0.212980 -0.746260 1.035274 -1.005733 0.405898 -0.384421 -0.484719 4
0.398764 -0.059461 -0.357047 -0.194552 -0.537183 -0.126675 -0.548660 -0.138186 -0.814518 -0.714933 -0.859646 -0.847494 1.565946 -0.969175 0.071789 -0.870602 0.624513 0.351129 1
1.509255 1.245536 -0.357047 -0.194552 -0.001872 -0.080631 0.159387 -0.110636 0.295580 0.284234 0.355687 0.231317 -0.343303 0.643470 -0.745974 0.338578 -0.597161 -0.464853 6
-1.397214 0.323338 -0.357047 -0.194552 -0.557772 -0.124940 -0.410129 -0.133840 -0.838777 -0.749825 -0.882625 -0.862775 1.489192 -0.980531 0.167996 -0.899084 0.647693 0.345104 1
-0.053658 0.532137 -0.357047 -0.194552 -0.537183 -0.124692 0.051641 -0.042379 -0.922228 -0.892563 -0.946455 -0.911673 1.019076 -0.918070 0.533584 -0.981940 0.470948 -0.351475 5
-0.437531 0.062339 -0.357047 -0.194552 -0.290116 -0.108725 -0.394737 -0.126786 -0.870799 -0.898907 -0.859646 -0.847494 0.453017 -0.639832 0.629792 -0.893905 1.753946 -0.719524 3
-0.218175 -0.407460 -0.357047 -0.194552 -0.351883 -0.116393 -0.548660 -0.133336 0.526527 0.534818 0.585477 0.442189 -0.352897 0.825176 -1.044216 0.571610 -0.648077 -0.427938 4
-0.739146 -0.494460 -0.357047 -0.194552 0.080484 -0.046384 0.067033 -0.079732 -0.721363 -0.800576 -0.660495 -0.709969 -0.132230 -0.185566 0.446998 -0.691944 1.191661 -0.700398 3
1.111672 -1.086059 -0.357047 -0.194552 -0.496006 -0.118332 -0.533267 -0.132387 -0.785407 -0.803748 -0.734538 -0.819989 0.472206 -0.304811 0.042927 -0.767032 0.959424 -0.443896 5
1.056833 -1.782057 -0.357047 -0.194552 -0.578361 -0.119192 0.775080 -0.095756 0.096655 0.122464 0.118237 0.044893 0.155597 0.223274 -0.534317 0.097777 -0.667547 -0.406413 4
-1.177858 -1.851657 -0.357047 -0.194552 -0.290117 -0.103055 -0.425521 -0.126471 0.894295 0.871046 0.991438 0.790587 -0.938144 1.381652 -1.400184 0.983301 -0.622181 -0.461012 4
-0.437531 1.871934 -0.357047 -0.194552 0.204017 -0.073147 0.067033 -0.086535 -0.648585 -0.686386 -0.760070 -0.471591 0.184379 -1.275804 1.976695 -0.655694 0.255511 2.429904 7
0.604410 -0.999059 -0.357047 -0.194552 0.039306 -0.080747 -0.410129 -0.133084 0.380972 0.426972 0.391432 0.319944 0.107625 0.382267 -0.755594 0.374827 -0.765748 -0.387286 4
-0.848824 0.601737 2.410668 -0.194552 -0.331295 -0.103826 -0.148459 -0.118197 -0.389498 -0.467520 -0.504748 -0.172091 -0.391274 -1.088420 2.236455 -0.401948 -0.066075 2.580972 7
-0.698017 1.593535 -0.357047 -0.194552 -0.537183 -0.125684 -0.533267 -0.138123 -0.789288 -0.791060 -0.913263 -0.630510 0.625713 -1.474546 1.870867 -0.790335 0.774602 2.170908 7
0.014891 1.976334 -0.357047 -0.194552 -0.351883 -0.121966 -0.394736 -0.131887 -0.819370 -0.816436 -0.918370 -0.694688 0.692873 -1.332588 1.563003 -0.844710 0.556028 2.239564 7
1.618933 -0.059461 -0.357047 -0.194552 0.945218 -0.030100 -0.240813 -0.109013 0.282965 0.341329 0.279090 0.228260 0.299510 0.206239 -0.649766 0.260900 -0.795460 -0.354587 4
-1.218988 1.141136 -0.357047 -0.194552 0.018717 -0.072404 0.944396 0.226964 -0.148847 -0.124949 -0.142191 -0.178204 0.337887 -0.077677 -0.207212 -0.166326 -0.703543 -0.425533 6
-0.122207 1.384735 -0.357047 -0.194552 0.430495 -0.083880 0.143995 -0.110329 -0.459364 -0.496068 -0.609430 -0.239326 0.040466 -1.378014 2.294179 -0.458911 -0.144682 2.383998 7
1.426996 0.410338 -0.357047 4.391310 0.801096 0.186312 0.020856 -0.118470 -0.255587 -0.340642 -0.126872 -0.324897 -0.563969 0.649148 -0.534317 -0.150791 0.133672 -0.525288 4
0.741508 0.671337 -0.357047 -0.194552 0.018717 -0.098176 3.222460 -0.039356 0.085011 0.052681 0.115684 0.078511 -0.362491 0.274379 -0.101384 0.095188 -0.601250 -0.633204 6
-0.848824 -0.024661 -0.357047 -0.194552 -0.701895 -0.127336 -0.671798 -0.140202 -0.962013 -0.936970 -0.992413 -0.939178 1.009482 -0.991888 0.668275 -1.028546 2.510764 -0.473461 3
-0.327853 -0.894659 -0.357047 -0.194552 0.224606 -0.021520 -0.179244 -0.033120 -0.276935 -0.264515 -0.193255 -0.386020 0.337887 0.331162 -0.899905 -0.218111 0.043820 -0.312790 1
-1.616571 0.184138 -0.357047 -0.194552 -0.681306 -0.126923 -0.656406 -0.139887 -0.969776 -0.936970 -1.012839 -0.939178 1.086235 -1.082741 0.745241 -1.049260 -1.383431 -0.473461 3
0.193118 -0.042061 -0.357047 -0.194552 -0.310705 -0.118001 -0.348560 -0.126029 -0.873710 -0.914767 -0.836667 -0.868887 0.337887 -0.469482 0.456618 -0.870602 2.105119 -0.639881 3
1.509255 -0.059461 -0.357047 -0.194552 -0.537183 -0.119736 -0.533267 -0.135100 -0.932902 -0.936970 -0.923476 -0.930010 0.721655 -0.702293 0.466239 -0.958637 2.510764 -0.513572 3
-0.656887 1.071536 -0.357047 -0.194552 0.389318 0.043572 1.052142 0.406043 -0.117796 -0.102745 -0.103893 -0.147642 0.232350 -0.003859 -0.226454 -0.127487 -0.685764 -0.467556 6
-0.300434 0.027539 -0.357047 -0.194552 -0.351883 -0.108874 -0.440913 -0.128446 -0.924169 -0.924282 -0.926030 -0.911673 0.750438 -0.770433 0.552826 -0.961226 2.176976 -0.566126 3
1.207640 -0.651060 -0.357047 -0.194552 -0.393061 -0.123264 -0.564052 -0.134628 -0.521467 -0.559507 -0.448578 -0.566331 0.078843 0.058602 -0.178350 -0.477036 0.160287 -0.492371 5
0.919735 0.671337 -0.357047 -0.194552 0.183428 -0.078351 3.468737 3.594129 0.088892 0.046337 0.120790 0.090735 -0.458433 0.285735 -0.024418 0.121080 -0.521681 -0.783649 6
1.440706 0.671337 -0.357047 -0.194552 -0.084227 -0.103361 -0.410129 -0.130437 -0.516616 -0.543647 -0.650282 -0.324897 0.174785 -1.315553 2.053661 -0.531410 -0.194389 2.403406 7
0.508442 -1.903857 -0.357047 -0.194552 -0.351883 -0.115425 -0.502482 -0.128087 1.983045 1.889244 1.987194 2.046653 -2.463624 1.654212 -0.332282 1.993108 -0.808721 -0.677068 2
1.152801 -0.929459 -0.357047 4.391310 0.121662 -0.086707 1.760189 -0.081324 -0.008144 0.024133 0.005896 -0.055959 0.299510 0.086994 -0.447731 -0.016150 -0.672632 -0.386851 4
0.851186 -0.651060 -0.357047 -0.194552 -0.310705 -0.103631 0.174779 -0.096966 -0.795110 -0.803748 -0.765177 -0.813877 0.568148 -0.452447 0.196859 -0.798103 0.733080 -0.447623 5
1.001994 1.036736 -0.357047 -0.194552 -0.310706 -0.100981 0.267133 -0.113034 0.445016 0.458691 0.513986 0.344393 -0.237766 0.825176 -1.159665 0.499111 -0.561953 -0.396156 6
-0.396402 1.958934 -0.357047 -0.194552 -0.063638 -0.041675 -0.194636 -0.120990 -0.604919 -0.629290 -0.729432 -0.425749 0.270727 -1.326909 1.976695 -0.616856 -0.011644 2.384158 7
-1.479473 1.837134 -0.357047 -0.194552 0.080484 -0.083061 0.005464 -0.112739 -0.611711 -0.616603 -0.760070 -0.422693 0.453017 -1.491581 2.072902 -0.614266 0.056775 2.241294 7
-0.972212 -0.564060 -0.357047 -0.194552 -0.166583 -0.092972 -0.440914 -0.135855 -0.885354 -0.921110 -0.831560 -0.905561 0.395452 -0.367272 0.225721 -0.865424 2.268982 -0.533220 3
0.659250 0.601737 2.410668 -0.194552 -0.001872 -0.045392 -0.348560 -0.132076 -0.751444 -0.733965 -0.744751 -0.768035 0.769626 -0.571692 0.196859 -0.777389 0.201885 -0.350650 4
-1.424634 1.610935 2.410668 -0.194552 0.718740 -0.111724 -0.440914 -0.132076 -0.536993 -0.562679 -0.693687 -0.318785 0.203568 -1.485902 2.313421 -0.526232 -0.000508 2.312106 7
0.549571 -0.076861 -0.357047 -0.194552 -0.310706 -0.092229 -0.271598 -0.126092 -0.198336 -0.274031 -0.088573 -0.254607 -0.525593 0.569652 -0.438110 -0.111952 -0.005167 -0.533905 5
1.714901 0.914936 -0.357047 4.391310 -0.104816 -0.103631 0.282526 -0.111369 0.435313 0.407940 0.539519 0.332169 -0.602346 1.052309 -1.178907 0.525004 -0.476456 -0.446188 6
0.056020 0.218938 -0.357047 -0.194552 0.039306 -0.092642 -0.440914 -0.138123 -0.808696 -0.832296 -0.770283 -0.823045 0.443423 -0.407020 0.244962 -0.803282 1.011352 -0.525824 5
0.672959 -0.842459 -0.357047 -0.194552 -0.145994 -0.111218 -0.009928 -0.121774 0.106359 0.214451 0.033981 0.087679 0.894351 -0.395664 -0.226454 0.012332 -1.074042 -0.232609 4
0.151988 1.610935 2.410668 -0.194552 0.327551 -0.097722 0.082426 -0.089443 -0.575808 -0.610259 -0.711559 -0.373795 0.155597 -1.378014 2.178730 -0.572838 0.064758 2.360819 7
0.988284 -1.138258 -0.357047 -0.194552 -0.393061 -0.113427 -0.271598 -0.123132 2.232429 2.215956 2.173579 2.294199 -1.964725 1.438436 -0.466972 2.182124 -0.975845 -0.643607 2
1.605223 1.036736 -0.357047 -0.194552 -0.145994 -0.106440 -0.071498 -0.109620 -0.568045 -0.575367 -0.729432 -0.361571 0.395452 -1.542686 2.217213 -0.562481 -0.029129 2.225740 7
-0.931083 -1.416658 -0.357047 -0.194552 0.162840 -0.107949 -0.394737 -0.128310 0.010293 -0.001243 0.082492 -0.065127 -0.113041 0.490155 -0.717111 0.061528 -0.404062 -0.431492 4
1.276189 0.410338 -0.357047 -0.194552 -0.701895 -0.127336 -0.671798 -0.140202 -0.970747 -0.936970 -1.015392 -0.939178 1.095830 -1.094098 0.754861 -1.051850 -1.870205 0.882133 5
-0.423821 0.218938 -0.357047 -0.194552 -0.619539 -0.126675 -0.610229 -0.139698 -0.903791 -0.908423 -0.882625 -0.914729 0.692873 -0.600084 0.321928 -0.917209 1.840870 -0.458475 5
0.426184 1.123736 -0.357047 -0.194552 0.883452 -0.075739 0.713511 -0.076466 0.634237 0.636321 0.723350 0.518592 -0.496810 1.114771 -1.390563 0.711430 -0.554855 -0.410905 6
1.577803 -1.051259 -0.357047 -0.194552 -0.496006 -0.115195 -0.564052 -0.133574 -0.735918 -0.756169 -0.693687 -0.758867 0.414640 -0.321846 0.129513 -0.725604 0.529254 -0.491223 5
0.220537 -0.964259 -0.357047 -0.194552 -0.166583 -0.104867 -0.071498 -0.125273 -0.258499 -0.245483 -0.167723 -0.376852 0.328292 0.393623 -0.996113 -0.192219 0.082184 -0.314321 1
-0.300434 1.610935 -0.357047 -0.194552 -0.145994 -0.114697 -0.440914 -0.119982 -0.785407 -0.791060 -0.900497 -0.633566 0.587336 -1.412084 1.803522 -0.792925 0.728251 2.227955 7
-1.397214 -0.668460 -0.357047 -0.194552 -0.166583 -0.103876 -0.179244 -0.123824 -0.500119 -0.397737 -0.512408 -0.578556 1.335685 -0.492195 -0.505455 -0.541767 -0.118906 -0.015515 1
0.810057 0.375538 -0.357047 -0.194552 -0.434239 -0.113695 -0.610229 -0.135573 -0.956191 -0.927454 -0.987307 -0.936122 1.038264 -0.991888 0.639412 -1.023368 0.441973 -0.361195 5
1.166511 0.514737 -0.357047 -0.194552 -0.701895 -0.127336 -0.671798 -0.140202 -0.970747 -0.936970 -1.015392 -0.939178 1.095830 -1.094098 0.754861 -1.051850 -1.870205 0.882133 5
-0.135917 1.036736 -0.357047 -0.194552 -0.310706 -0.110113 0.636549 -0.122852 -0.450631 -0.521444 -0.578792 -0.224045 -0.276143 -1.224699 2.351904 -0.445965 0.100976 2.504661 7
0.371345 0.549537 -0.357047 -0.194552 -0.516595 -0.113706 2.314313 2.101467 -0.779585 -0.784716 -0.762624 -0.786372 0.587336 -0.526265 0.302687 -0.795514 0.320280 -0.487165 5
-1.465763 0.323338 -0.357047 -0.194552 -0.413650 -0.112797 -0.594837 -0.137619 -0.956191 -0.933798 -0.984754 -0.933066 0.980699 -0.974853 0.668275 -1.020779 -0.044801 -0.515641 3
-0.999631 -0.720660 -0.357047 -0.194552 0.512851 -0.117010 -0.302383 -0.131887 0.205336 0.249342 0.205047 0.161026 0.232350 0.166490 -0.515076 0.185812 -0.789836 -0.394099 4
-0.711726 -1.608057 -0.357047 -0.194552 -0.496005 -0.117178 -0.425521 -0.134347 2.352754 2.361866 2.273155 2.413387 -1.830406 1.398687 -0.534317 2.283104 -1.027063 -0.629083 2
0.645540 -1.608057 -0.357047 -0.194552 -0.434239 -0.118001 -0.487091 -0.128108 2.603108 2.796424 2.326772 2.719000 -0.362491 0.291414 -0.130246 2.337478 -1.429000 -0.575150 2
1.331028 -1.068659 -0.357047 -0.194552 -0.598950 -0.121739 -0.487090 -0.130716 -0.802873 -0.819608 -0.752411 -0.838326 0.500988 -0.321846 0.042927 -0.785157 1.112394 -0.434469 5
1.687481 -0.355260 -0.357047 -0.194552 -0.351884 -0.114531 -0.363952 -0.124301 -0.037255 -0.058338 0.023768 -0.089576 -0.161012 0.376589 -0.476593 0.001975 -0.451145 -0.478776 4
-1.301246 -0.564060 -0.357047 -0.194552 0.554029 0.016809 0.236349 0.013556 -0.806755 -0.867187 -0.737091 -0.823045 0.107625 -0.196922 0.225721 -0.769621 1.735423 -0.595370 3
-1.602861 -0.529260 -0.357047 -0.194552 -0.393061 -0.117088 -0.379344 -0.124403 -0.449660 -0.505584 -0.351555 -0.508265 -0.141824 0.285735 -0.341903 -0.378645 0.233737 -0.500529 5
-1.095600 -0.981659 -0.357047 -0.194552 -0.454828 -0.120686 -0.379345 -0.129199 0.725452 0.693416 0.833139 0.619444 -0.880579 1.313512 -1.342459 0.822767 -0.564039 -0.461984 4
1.413286 1.175936 -0.357047 -0.194552 -0.166583 -0.113494 -0.025321 -0.119920 0.318869 0.319125 0.376112 0.246597 -0.256955 0.643470 -0.832560 0.359292 -0.601553 -0.438587 6
0.234247 -0.216061 -0.357047 -0.194552 -0.290116 -0.117178 -0.517875 -0.134347 -0.217743 -0.235968 -0.190702 -0.230158 0.011683 0.001819 -0.014798 -0.215522 -0.488081 -0.543540 5
-1.150439 0.271138 -0.357047 -0.194552 -0.681306 -0.126923 -0.641014 -0.139698 -0.936784 -0.936970 -0.926030 -0.939178 0.760032 -0.696615 0.418136 -0.961226 2.510764 -0.473461 5
-0.560919 -1.016459 -0.357047 -0.194552 -0.434239 -0.118993 -0.117675 -0.128108 2.321702 2.355522 2.239963 2.361433 -1.580956 1.358939 -0.717111 2.249444 -1.056844 -0.589544 2
0.124569 0.427738 -0.357047 -0.194552 -0.660717 -0.123497 -0.656406 -0.137887 -0.969776 -0.936970 -1.012839 -0.939178 1.086235 -1.082741 0.745241 -1.049260 -1.383431 -0.473461 5
1.248769 0.793137 -0.357047 -0.194552 -0.393061 -0.118662 -0.133067 -0.133084 -0.536023 -0.572195 -0.655388 -0.352403 0.107625 -1.236056 1.986315 -0.554714 -0.114503 2.465162 7
1.385867 -0.581460 -0.357047 -0.194552 -0.413650 -0.113494 -0.564052 -0.135934 -0.782496 -0.791060 -0.737091 -0.819989 0.558554 -0.338881 0.014065 -0.769621 0.938076 -0.405598 5
0.316506 1.193336 2.410668 -0.194552 0.780507 -0.078699 0.698119 -0.074439 0.551756 0.541162 0.639094 0.451357 -0.544781 1.035274 -1.207769 0.625984 -0.558947 -0.434401 6
-1.273827 0.601737 -0.357047 -0.194552 -0.351883 -0.108089 -0.440914 -0.129808 -0.762118 -0.756169 -0.742198 -0.783316 0.673684 -0.492195 0.158376 -0.774800 0.410432 -0.401254 4
-0.067368 -1.851657 -0.357047 -0.194552 -0.187173 -0.115028 -0.148459 -0.120801 2.423591 2.453853 2.283368 2.535632 -1.696087 1.052309 -0.082143 2.293461 -1.113928 -0.679657 2
-0.711726 1.349935 -0.357047 4.391310 -0.434239 -0.112907 0.559588 -0.098440 0.567282 0.572882 0.644200 0.463582 -0.410462 0.978491 -1.246252 0.631163 -0.581379 -0.410899 6
-1.273827 -0.494460 -0.357047 -0.194552 -0.228350 -0.104124 -0.056105 -0.087543 -0.888266 -0.914767 -0.844327 -0.905561 0.481800 -0.435412 0.254583 -0.878370 2.158522 -0.510719 3
0.741508 -0.390060 -0.357047 -0.194552 -0.537182 -0.118745 -0.502483 -0.134596 2.564293 2.672718 2.367624 2.667046 -1.101246 0.791106 -0.236075 2.378907 -1.252021 -0.625137 2
1.097962 1.402135 -0.357047 -0.194552 -0.125405 -0.105961 -0.148459 -0.110061 -0.472949 -0.527788 -0.622196 -0.236270 -0.113041 -1.383692 2.457732 -0.456322 0.054539 2.402345 7
1.742321 0.914936 -0.357047 4.391310 -0.001872 -0.101726 0.728903 -0.091644 0.415905 0.385736 0.524199 0.310776 -0.611941 1.063666 -1.188527 0.509468 -0.466453 -0.445785 6
-0.533500 0.967136 -0.357047 -0.194552 0.039306 -0.098735 0.313311 -0.087915 0.353802 0.369876 0.411858 0.264934 -0.141824 0.677540 -1.005733 0.395541 -0.571042 -0.398550 6
1.673772 -1.277458 -0.357047 -0.194552 -0.537184 -0.121266 -0.456306 -0.134347 2.204288 2.181064 2.176132 2.236132 -2.003102 1.620142 -0.736353 2.184713 -0.934700 -0.614503 2
1.742321 1.001936 -0.357047 -0.194552 -0.331294 -0.113230 -0.102282 -0.105548 -0.543786 -0.549991 -0.696240 -0.349346 0.385858 -1.463189 2.092144 -0.552124 -0.181098 2.268170 7
-0.231885 0.253738 -0.357047 -0.194552 -0.598950 -0.125931 -0.533267 -0.138123 -0.887295 -0.895735 -0.862199 -0.899448 0.644901 -0.560335 0.302687 -0.896495 1.632832 -0.469212 5
-0.643178 -0.946859 -0.357047 -0.194552 -0.145994 -0.101811 -0.225421 -0.115699 -0.333217 -0.308923 -0.267299 -0.431862 0.491394 0.166490 -0.774836 -0.293199 0.020390 -0.290166 1
-0.396402 -0.755459 2.410668 -0.194552 -0.125405 -0.034489 0.020856 -0.107888 -0.289550 -0.251827 -0.223894 -0.401301 0.577742 0.200560 -0.919147 -0.249182 0.024437 -0.265823 1
-0.231885 1.541335 -0.357047 -0.194552 0.039306 -0.095616 -0.240813 -0.106439 -0.760177 -0.765685 -0.859646 -0.627454 0.568148 -1.287161 1.611107 -0.787746 0.378961 2.333686 7
-1.589151 -0.755459 -0.357047 -0.194552 0.389318 0.179374 3.945899 1.075999 -0.351654 -0.442145 -0.287725 -0.337122 -0.535187 0.138099 0.302687 -0.313914 0.382725 -0.691661 3
-1.218988 0.375538 -0.357047 -0.194552 -0.598950 -0.122958 -0.317775 -0.105117 -0.948428 -0.927454 -0.982200 -0.917785 0.961511 -1.003245 0.735620 -1.018189 -0.766850 -0.756021 3
0.535862 -1.294858 -0.357047 -0.194552 -0.269528 -0.117671 -0.256206 -0.135100 2.335288 2.384070 2.242516 2.373658 -1.456231 1.296477 -0.736353 2.252033 -1.084202 -0.583068 2
-1.493183 -0.111661 -0.357047 -0.194552 -0.598950 -0.123949 -0.533267 -0.136611 -0.816458 -0.740309 -0.844327 -0.847494 1.354873 -0.855608 0.091031 -0.878370 0.554974 0.118579 1
1.454416 1.297735 2.410668 -0.194552 -0.331294 -0.124362 -0.363952 -0.119289 -0.556401 -0.581711 -0.688580 -0.367683 0.222756 -1.338266 2.044040 -0.567660 -0.113860 2.386916 7
-0.204465 1.019336 -0.357047 -0.194552 0.183429 -0.087323 0.036249 -0.113692 0.244151 0.281062 0.279090 0.164082 0.136408 0.433372 -0.871043 0.260900 -0.610038 -0.367088 6
-1.479473 -0.233461 2.410668 -0.194552 -0.228350 -0.099168 0.082426 -0.089243 -0.866917 -0.895735 -0.867306 -0.829158 0.443423 -0.713650 0.764482 -0.901673 1.663738 -0.812785 3
-0.739146 0.984536 2.410668 -0.194552 -0.248939 -0.114780 0.159387 -0.108455 -0.385616 -0.413597 -0.522621 -0.190428 0.059654 -1.230378 2.024798 -0.417484 -0.435952 2.470372 7
-0.273014 0.271138 -0.357047 -0.194552 -0.598950 -0.124940 -0.440914 -0.131320 -0.810636 -0.721277 -0.849433 -0.841382 1.470004 -0.923748 0.091031 -0.875781 0.463221 0.256926 1
-0.862534 1.732734 -0.357047 -0.194552 0.224606 0.000288 -0.210029 -0.098629 -0.796081 -0.797404 -0.908157 -0.651902 0.635307 -1.400727 1.736176 -0.808460 0.728366 2.206785 7
-1.260117 -0.337860 2.410668 -0.194552 -0.125405 -0.105859 0.174780 -0.054473 -0.441898 -0.359674 -0.443471 -0.514377 1.105424 -0.372950 -0.476593 -0.471858 -0.203831 -0.124582 1
-1.465763 -0.633660 -0.357047 -0.194552 -0.125405 -0.083563 -0.148459 -0.110491 -0.894088 -0.902079 -0.885178 -0.887224 0.654496 -0.673902 0.485481 -0.919798 1.909566 -0.560904 3
-0.177046 -1.834257 -0.357047 -0.194552 -0.393061 -0.111919 -0.533267 -0.135459 2.010215 1.984403 1.974428 2.055821 -1.868782 1.410044 -0.515076 1.980162 -0.935931 -0.632972 2
0.330215 1.019336 2.410668 -0.194552 0.451085 -0.055770 1.267635 -0.044128 0.073366 0.125636 0.072279 0.023500 0.414640 0.052924 -0.505455 0.051171 -0.784645 -0.327107 6
-0.547209 1.767534 -0.357047 -0.194552 -0.145994 -0.104909 -0.225421 -0.118270 -0.546697 -0.524616 -0.721772 -0.352403 0.644901 -1.616504 2.092144 -0.554714 -0.112774 2.106091 7
0.357635 0.410338 -0.357047 -0.194552 -0.537183 -0.117754 -0.471698 -0.138375 -0.812577 -0.775200 -0.803475 -0.850550 0.999887 -0.605762 0.023685 -0.829174 0.987272 -0.094157 1
-1.040761 0.427738 -0.357047 -0.194552 -0.413650 -0.121719 1.175281 0.428215 -0.552519 -0.594399 -0.627303 -0.416581 0.069249 -0.952140 1.543762 -0.598731 -0.101572 2.767233 7
1.481835 -1.033859 -0.357047 -0.194552 -0.331294 -0.109493 -0.456306 -0.136674 1.460988 1.267540 1.711446 1.331521 -2.943335 2.869374 -1.910083 1.713469 -0.340325 -0.560545 2
0.069730 -0.372660 -0.357047 -0.194552 1.995253 1.518553 1.944897 1.406064 -0.594245 -0.648322 -0.550706 -0.587724 -0.007505 -0.196922 0.341170 -0.580606 0.649406 -0.657635 3
-0.547209 0.010139 -0.357047 -0.194552 -0.248939 -0.106484 -0.009928 -0.111649 -0.586482 -0.721277 -0.461344 -0.599948 -0.746260 0.353875 0.148755 -0.489983 1.157582 -0.669116 3
-0.245595 1.784934 -0.357047 -0.194552 -0.125405 -0.058279 0.313310 -0.096613 -0.765029 -0.772028 -0.864752 -0.630510 0.558554 -1.292839 1.630348 -0.790335 0.438046 2.344526 7
-1.383505 1.593535 5.178384 -0.194552 -0.393061 -0.109278 0.036249 -0.118789 -0.497208 -0.530960 -0.660495 -0.263775 0.098031 -1.497259 2.438490 -0.479625 -0.007361 2.321623 7
0.234247 1.019336 -0.357047 -0.194552 0.224606 -0.102802 -0.040713 -0.078661 -0.066366 -0.036134 -0.045169 -0.120137 0.328292 0.086994 -0.476593 -0.067935 -0.585671 -0.375496 6
1.289898 -0.755459 -0.357047 -0.194552 -0.228350 -0.119984 -0.487090 -0.124328 0.069485 0.100260 0.092705 0.011276 0.222756 0.211917 -0.582421 0.071885 -0.630549 -0.388187 4
-0.053658 -0.059461 -0.357047 -0.194552 -0.351883 -0.121739 -0.471698 -0.125239 -0.878562 -0.905251 -0.864752 -0.859719 0.472206 -0.628475 0.591309 -0.899084 1.809577 -0.693138 3
-0.725436 -1.590657 2.410668 4.391310 0.759918 -0.067045 -0.040713 -0.106679 0.506149 0.449175 0.656967 0.374954 -0.928550 1.421400 -1.477150 0.644109 -0.361358 -0.451592 4
-1.232697 -0.477060 2.410668 -0.194552 0.080484 -0.104867 0.113210 -0.074630 -0.401142 -0.343814 -0.377087 -0.480760 0.846380 -0.168531 -0.563180 -0.404537 -0.120011 -0.203252 1
-1.534312 1.175936 -0.357047 -0.194552 0.615796 -0.006734 1.483127 0.540588 -0.307987 -0.264515 -0.328576 -0.321841 0.644901 -0.389985 0.014065 -0.350163 -0.831422 -0.320625 6
-1.424634 -0.007261 -0.357047 -0.194552 -0.372472 -0.118745 -0.394737 -0.134155 -0.465186 -0.489724 -0.410279 -0.502153 0.155597 -0.015216 -0.130246 -0.438197 -0.078768 -0.487273 4
1.111672 1.906734 -0.357047 -0.194552 -0.187172 -0.092971 -0.194636 -0.126124 -0.268202 -0.312095 -0.438365 -0.019285 -0.180201 -1.355301 2.476973 -0.272485 -0.355462 2.428637 7
-0.848824 1.349935 -0.357047 -0.194552 0.080484 -0.088658 0.020856 -0.112027 0.643941 0.629977 0.741223 0.533873 -0.650317 1.177232 -1.342459 0.729554 -0.559362 -0.434447 6
0.686669 -1.903857 -0.357047 -0.194552 -0.372472 -0.109329 -0.333167 -0.126947 2.011185 1.920964 2.020386 2.064990 -2.454030 1.710995 -0.438110 2.026768 -0.809309 -0.665512 2
-1.314956 -0.668460 -0.357047 -0.194552 0.348140 -0.061719 -0.009928 -0.088316 -0.864006 -0.876703 -0.859646 -0.847494 0.587336 -0.679580 0.562447 -0.893905 1.472312 -0.651758 3
-1.109309 1.906734 -0.357047 -0.194552 0.121662 -0.079462 -0.086890 -0.117620 -0.591334 -0.578539 -0.754964 -0.401301 0.596930 -1.576756 2.072902 -0.596142 -0.020673 2.144530 7
0.426184 -1.590657 -0.357047 -0.194552 -0.413652 -0.123701 0.051640 -0.122502 2.600197 2.767877 2.347198 2.712888 -0.592752 0.444728 -0.159109 2.358192 -1.374913 -0.594083 2
1.701191 0.532137 -0.357047 4.391310 0.862863 0.277755 -0.194636 -0.086220 -0.858184 -0.864015 -0.839220 -0.865831 0.644901 -0.577370 0.331549 -0.873191 1.701792 -0.474379 5
-0.053658 0.184138 -0.357047 -0.194552 -0.619539 -0.126675 -0.440914 -0.138879 -0.927080 -0.917938 -0.923476 -0.930010 0.836786 -0.736363 0.408515 -0.958637 2.234925 -0.420871 5
-0.135917 -0.216061 -0.357047 -0.194552 -0.496006 -0.118332 -0.133067 -0.122485 -0.498179 -0.661010 -0.323470 -0.544938 -1.072463 0.757036 -0.207212 -0.350163 1.106721 -0.628104 3
-0.629468 -1.329658 2.410668 -0.194552 -0.454827 -0.119406 -0.394736 -0.120549 2.340139 2.374554 2.239963 2.401163 -1.590550 1.251051 -0.524697 2.249444 -1.077195 -0.616760 2
0.316506 0.793137 2.410668 -0.194552 -0.310706 -0.110071 -0.163852 -0.095794 -0.457423 -0.505584 -0.586451 -0.251551 -0.065070 -1.236056 2.159489 -0.469268 -0.134810 2.479383 7
0.755218 -0.129061 -0.357047 -0.194552 0.389318 -0.091399 -0.302383 -0.126315 -0.101299 -0.105917 -0.057935 -0.147642 0.040466 0.206239 -0.390006 -0.080881 -0.514468 -0.456450 4
-1.109309 0.584337 -0.357047 -0.194552 -0.393061 -0.120645 0.143995 -0.010632 -0.334187 -0.388222 -0.458790 -0.129306 -0.218578 -1.105455 2.092144 -0.365698 -0.336677 2.567766 7
