x1 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x42 x25 x26 x27 x28 x29 x30 x31 x32 x33 x34 Class
0.34843 -2.65733 -2.36924 -3.08419 1.92134 0.91453 0.98808 -0.94145 -2.44503 -2.62342 -2.33761 0.96443 1.83457 0.83245 -2.34016 -2.23928 2.02320 0.76596 1.97560 1.08924 -1.94867 -2.25984 -1.78961 -1.01224 2.10959 0.88921 -1.69409 -2.39703 -1.91640 -2.37005 1.95731 1.24662 0.68773 2
-2.86999 -1.29043 -0.10066 -1.15786 -0.25185 -1.11819 -0.22954 -1.01087 -0.37533 -0.84626 -0.31378 0.96443 1.83457 1.00605 2.02935 1.00148 -2.00862 -0.57468 0.04635 1.08924 1.91661 1.05742 -1.78961 1.04543 2.10959 0.88921 0.12661 1.08084 2.02643 1.13461 -1.94252 -0.66938 -0.03096 2
0.34843 0.72165 -0.17700 0.76848 -0.24131 0.91453 -0.46149 0.74614 -0.35054 0.45253 -0.20558 0.73013 -0.17230 0.30948 -0.14887 0.73857 -0.26776 0.63316 -0.11841 0.61117 -0.54755 0.11838 -0.12002 0.31014 -0.65190 0.09351 -0.27659 0.09139 -0.28732 0.44132 -0.46409 0.40444 -0.84859 1
0.34843 0.72165 -0.13111 0.76848 -0.21782 0.91453 -0.23384 0.96407 -0.24568 0.89116 -0.22323 0.89961 -0.13019 1.00605 -0.01366 0.98335 0.07495 1.02436 0.11540 1.08556 0.16556 0.98691 0.24916 1.04543 0.33845 0.88900 0.28615 1.06528 0.22261 1.13461 0.20370 1.24662 0.18430 1
0.34843 -0.05224 0.32862 0.34771 -0.21317 0.45688 -0.17863 0.27436 -0.58868 0.53172 -0.15187 0.54532 -0.08664 0.58147 -0.02922 0.49292 -0.17259 0.41180 0.36097 0.53474 0.13033 0.45829 0.26166 0.35560 -0.00221 0.08999 0.28623 0.29966 0.56151 0.31783 0.18693 0.30029 0.16837 1
0.34843 0.56688 0.24986 0.50648 0.39483 0.35720 0.47795 0.38320 0.80088 0.17471 0.95555 0.05134 1.32212 -0.04158 1.32361 -0.30896 1.55587 -0.49975 1.51588 -0.75101 1.47150 -0.90771 1.46320 -1.19289 1.43425 -1.80345 1.19268 -1.47190 1.04331 -1.54901 0.80164 -1.74677 0.71946 1
0.34843 -1.18057 -0.06806 -1.20767 -0.15193 -1.08898 -0.14111 -1.16411 -0.35749 -0.81562 -0.44753 -0.70523 -0.10182 -0.65576 -0.25586 -0.77256 0.16949 -0.63901 0.14613 -0.51988 0.02840 -0.66318 0.08718 -0.63107 0.12322 -1.03405 0.15800 -0.61312 0.07767 -0.57241 0.02980 -0.75748 -0.04326 2
0.34843 0.72165 -0.95904 0.09166 0.39424 0.20033 -0.69730 0.69718 0.01624 0.93091 -0.86076 0.18141 -0.18903 0.42562 -0.27349 -0.09338 -0.42859 0.57396 -0.29447 0.46789 0.08843 0.65397 0.36557 -0.07753 -0.44531 0.13322 -0.27691 0.35880 -0.39894 0.66101 -1.15200 0.31451 -0.55107 1
0.34843 0.56945 0.73699 0.22864 1.23505 -0.52254 1.57963 -1.23025 1.20855 -1.40793 1.55732 -1.71731 1.40488 -1.94142 0.76905 -2.14716 0.20052 -2.17372 0.10791 -1.64380 -1.29695 -1.36435 -1.37522 -0.91927 -1.59449 -0.66734 -1.42348 0.19232 -1.32984 0.60691 -0.89050 0.78805 -0.31308 1
-2.86999 -3.30251 -2.36924 -1.15786 -0.25185 -1.11819 -0.22954 -1.01087 -0.37533 -0.84626 -0.31378 -0.64510 -0.18903 1.00605 -2.34016 -0.61890 0.00729 -2.17372 -1.88290 -0.55290 -0.01603 1.05742 2.00759 1.04543 -1.82920 0.88921 -1.69409 -0.65809 0.05502 -0.61772 0.00740 -0.66938 -0.03096 2
0.34843 0.57819 0.65169 0.30939 1.10311 -0.11596 1.39094 -0.58444 1.59488 -1.09428 1.63248 -1.40483 1.50250 -1.61318 1.27539 -2.03631 0.74814 -2.04282 0.15429 -2.02795 -0.52186 -1.82809 -0.91756 -1.56451 -1.33163 -1.48384 -1.44141 -0.52228 -1.66325 0.01349 -1.51465 0.46886 -1.31969 1
0.34843 0.72165 1.14483 0.05082 1.92134 -1.07833 1.69351 -1.97899 1.53204 -2.30981 0.87672 -2.25463 0.04904 -2.00176 -0.88365 -1.66739 -1.37617 -0.95092 -1.61811 0.02668 -1.94867 0.63463 -1.26842 0.90965 -0.28458 0.75097 0.52490 0.60349 1.17602 -0.20541 1.76614 -0.89480 1.89766 1
0.34843 0.59404 0.69577 0.29179 1.17463 -0.19186 1.47382 -0.70825 1.60695 -1.23323 1.63519 -1.55505 1.49859 -1.73596 1.11273 -2.12754 0.53183 -2.07204 -0.07747 -1.98203 -0.80743 -1.68063 -1.17188 -1.32287 -1.53283 -1.13959 -1.53425 -0.18284 -1.63571 0.34303 -1.35000 0.76433 -0.97550 1
0.34843 0.72165 -2.06754 0.76848 0.23234 0.61962 -0.99676 0.96407 -0.62556 0.93091 0.39754 0.96443 -0.03176 1.00605 -0.47803 1.00148 -2.00862 1.02436 -1.88290 0.46245 0.28938 1.05742 1.29275 1.04543 -0.19484 0.88921 0.78067 1.08084 -1.25586 1.13461 1.73167 1.24662 -0.43351 2
0.34843 -0.59236 0.36231 -0.25366 0.28037 -0.28851 0.16292 -0.08385 0.55392 -0.30223 0.88401 -0.44801 0.92602 -0.52793 0.95926 -0.71810 1.11810 -0.90101 1.10940 -1.02208 0.85168 -1.07510 0.72894 -1.74572 0.58231 -1.95440 0.39780 -1.68726 0.41711 -1.22567 0.00740 -1.17772 -0.55462 1
0.34843 0.70203 -0.23190 0.76449 -0.53456 0.88735 -0.60318 0.95171 -0.91020 0.80185 -0.92356 0.84614 -0.95729 0.84977 -1.11224 0.75716 -1.04227 0.82341 -1.05477 0.74466 -1.17250 0.63820 -1.11779 0.49632 -1.20843 0.21501 -1.20567 0.40283 -1.43050 0.34172 -1.55796 0.27320 -1.81096 1
0.34843 0.72165 -0.24090 0.76848 -0.18791 0.91453 -0.32821 0.96407 -0.41066 0.93091 -0.55109 0.71484 -0.29430 0.90468 -0.29956 0.50191 -0.14146 0.47639 -0.34658 1.00566 -0.62594 0.73982 -0.49199 0.78456 -0.54590 0.35628 -0.40456 0.61297 -0.70548 0.33478 -0.50512 0.56083 -0.87530 1
0.34843 -1.25069 -0.08467 -1.07907 -0.27023 -1.07518 -0.20784 -0.98860 -0.28484 -0.84124 -0.31092 -0.61331 -0.25183 -0.55823 -0.02290 -0.68518 0.06132 -0.61302 0.03819 -0.48111 -0.06510 -0.57079 0.10899 -0.68580 0.11520 -1.01519 0.10607 -0.64828 0.02444 -0.64739 -0.03936 -0.65588 -0.03096 2
-2.86999 -1.29043 -0.10066 -1.15786 -0.25185 0.91453 -2.15258 -1.01087 -0.37533 -2.62342 -2.33761 -0.64510 -0.18903 -0.52793 -0.15541 1.00148 2.02320 -2.17372 -1.88290 -0.55290 -0.01603 -0.60121 0.10899 1.04543 2.10959 0.88921 1.94730 -0.65809 0.05502 1.13461 1.95731 -0.66938 -0.03096 2
0.34843 0.19468 1.78981 -2.62553 -0.76929 -0.44062 -0.50426 -0.11745 -0.67101 -2.04202 -0.05456 -0.10860 -0.18903 -0.08966 -0.31146 -1.23811 1.03869 -0.19395 0.09229 0.18997 0.07600 -0.32477 -0.38825 -1.67701 -0.06135 -0.56793 -0.80339 1.08084 0.05502 -1.78595 -0.08546 -0.16758 0.01995 2
0.34843 -0.41244 -0.38938 -0.03708 -0.56794 -0.74860 -1.52323 -0.32863 -0.45059 -0.32926 -0.42418 -0.17687 0.39965 0.02988 -1.06903 -0.29483 -0.02936 0.00680 0.15159 -0.34391 0.93272 0.42412 0.41968 -0.11922 0.46247 -0.25348 -0.00133 -0.05738 -0.05252 -0.39470 -0.70167 -0.11200 -0.65300 2
0.34843 0.60762 0.77442 -0.22815 1.15060 -0.67969 1.26110 -2.11568 0.96789 -2.15558 0.53721 -1.86917 -0.18903 -1.48983 -0.83441 -1.24098 -1.24574 -0.77931 -1.29037 0.26668 -1.24558 0.58439 -0.60602 0.59283 0.03219 0.11512 0.67981 0.13349 1.24796 -0.56967 1.06969 -1.08271 1.04794 1
0.34843 0.31581 0.11297 0.34717 0.19705 0.33781 0.31023 0.35816 0.47846 0.32520 0.70061 0.28678 1.04160 0.22694 1.12147 -0.07844 1.37531 -0.10157 1.27235 -0.39527 1.30017 -0.56695 1.48046 -0.83724 1.38452 -1.28212 1.23170 -0.97503 1.15930 -1.06485 1.01552 -1.19320 0.87709 1
0.34843 0.63430 0.08407 0.72007 -0.37500 0.85690 -0.39269 0.88699 -0.51112 0.83702 -0.28789 0.89097 -0.52890 0.92340 -0.58137 0.99548 -0.64320 0.86994 -0.64629 0.94848 -0.54395 0.89388 -0.45692 1.04368 -0.66228 0.64174 -0.50310 0.94275 -0.54861 0.85338 -0.75426 0.90492 -0.91135 1
0.34843 0.06867 0.00206 0.32505 -0.48147 0.45428 -0.15696 0.29334 -0.46905 0.30051 -0.29087 0.42994 -0.47157 0.57768 -0.20487 0.62848 0.18225 0.41492 -0.10654 0.69265 -0.47550 0.62554 -0.17043 0.78411 -0.15707 0.38260 0.02099 0.50338 0.09965 0.89656 0.08099 0.73329 -0.01482 1
0.34843 0.72165 0.12100 0.76848 0.01322 0.91453 0.20457 0.93646 -0.18415 0.84081 0.07502 0.85163 0.30246 0.84101 0.46382 0.76699 0.54596 0.76302 0.68549 0.81653 0.59657 0.63992 0.86078 0.63327 0.82275 0.27718 0.90488 0.43333 0.96248 0.37745 0.92450 0.37009 1.05748 1
-2.86999 0.72165 2.16791 0.76848 -2.42504 0.91453 1.69351 -2.98582 1.69437 -0.84626 -0.31378 0.96443 1.83457 -0.52793 -0.15541 -0.61890 0.00729 -2.17372 1.97560 -2.19505 1.91661 1.05742 2.00759 1.04543 -1.82920 0.88921 1.94730 1.08084 2.02643 1.13461 -1.94252 -2.58539 2.10730 2
0.34843 0.37203 0.08436 0.36545 -0.42909 0.71992 -0.26363 0.82401 -0.35331 0.57800 -0.13436 0.87882 -0.20338 0.91901 -0.15541 0.89230 0.41477 0.94497 0.03267 0.94948 -0.00233 0.73392 0.24364 0.89195 0.45445 0.68603 0.27527 0.69237 0.18785 1.00411 0.36004 1.10394 -0.03096 1
-2.86999 0.72165 -2.36924 0.76848 1.92134 0.91453 -2.15258 0.96407 1.69437 0.93091 -2.33761 0.96443 -2.21264 1.00605 -2.34016 1.00148 2.02320 1.02436 1.97560 1.08924 1.91661 1.05742 -1.78961 1.04543 2.10959 0.88921 1.94730 1.08084 2.02643 1.13461 1.95731 1.24662 -2.16922 2
0.34843 0.39547 0.87265 0.23128 1.01697 -0.19076 1.27265 -0.68560 1.33698 -1.07750 1.44589 -1.38833 1.39944 -1.43966 0.98220 -1.89041 0.54209 -1.91810 0.12213 -1.57171 -0.62193 -1.38760 -0.81952 -1.33151 -1.19498 -1.14882 -1.01480 -0.40264 -0.85008 0.03227 -0.75633 0.25641 -0.55084 1
0.34843 0.72165 -2.19803 0.76848 1.38830 -0.12100 -0.33838 0.21881 -0.37533 0.93091 -0.31487 0.08374 -0.03631 0.42719 -0.27906 0.98330 0.00558 0.27009 0.04635 0.31464 0.12982 0.97764 0.10686 1.04543 1.70084 0.73773 0.12428 0.98242 -1.91640 1.13461 0.85358 0.16209 -0.27303 1
0.34843 -0.08318 -0.02505 0.06215 -0.10696 0.30471 -0.10133 0.37159 -0.37533 0.27928 -0.31378 0.64252 -0.18903 0.59698 -0.15541 0.51536 0.20888 0.49135 0.23927 0.65133 -0.08045 0.67041 0.10899 0.41064 0.40277 0.22830 0.31173 0.38527 0.31787 0.43368 0.33239 0.54408 0.32542 1
-2.86999 0.72165 -2.36924 -3.08419 1.92134 -3.15091 1.69351 0.96407 1.69437 0.93091 1.71006 -2.25463 -2.21264 -2.06192 -2.34016 1.00148 2.02320 1.02436 -1.88290 -2.19505 -1.94867 -2.25984 -1.78961 1.04543 0.14020 0.88921 -1.69409 1.08084 -1.91640 -2.37005 1.95731 -2.58539 2.10730 2
0.34843 0.59161 0.20889 0.64743 0.29925 0.62395 0.51620 0.55011 0.60006 0.43956 0.89935 0.40528 1.32867 0.25179 1.45227 0.05565 1.67530 -0.16630 1.70458 -0.32773 1.63860 -0.59302 1.79626 -0.81323 1.71138 -1.45807 1.54682 -1.23488 1.46367 -1.29293 1.26242 -1.57794 1.16294 1
0.34843 0.16660 -0.12525 0.37751 -0.22829 0.50799 -0.22575 0.54963 -0.35290 0.54747 -0.33371 0.69644 -0.12325 0.77784 -0.11881 0.67901 -0.00859 0.69037 -0.01068 0.69449 0.04871 0.63908 0.21374 0.57126 0.11109 0.46321 0.13775 0.63027 -0.04405 0.83594 0.06504 0.84455 -0.01411 1
-2.86999 -1.29043 -0.10066 -1.15786 -0.25185 -1.11819 -0.22954 -1.01087 -0.37533 -0.84626 -0.31378 -0.64510 -0.18903 -0.52793 -0.15541 -0.61890 0.00729 -0.57468 0.04635 -0.55290 -0.01603 -0.60121 0.10899 -0.68580 0.14020 0.88921 -1.69409 -0.65809 0.05502 -0.61772 0.00740 -0.66938 -0.03096 2
0.34843 0.09245 2.16791 0.61385 -1.90536 0.54403 -0.14592 0.49181 -0.15383 0.69613 1.17872 0.48265 0.17981 0.63667 0.14417 0.89580 -0.49838 0.55642 0.40768 0.51257 0.45905 0.39730 1.57898 1.04543 -0.92025 0.68089 0.53109 0.57777 1.11654 1.13461 -0.11978 0.41358 0.48036 2
-2.86999 -1.29043 -0.10066 -1.15786 -0.25185 -1.11819 -0.22954 0.96407 1.69437 0.93091 1.71006 -0.64510 -0.18903 -0.52793 -0.15541 -1.22654 -2.00862 -2.17372 -1.88290 -0.55290 -0.01603 -0.60121 0.10899 -2.41702 -1.82920 -2.99075 -1.69409 -2.39703 2.02643 1.13461 0.00740 -0.66938 -0.03096 2
0.34843 0.20020 0.01218 0.36537 -0.19658 0.47902 -0.15659 0.29713 -0.16944 0.35868 0.31669 0.57708 -0.04034 0.61787 0.02903 0.52640 -0.15102 0.44252 0.04635 0.59694 0.20342 0.52969 0.34033 0.47440 0.44437 0.19388 0.37437 0.48451 0.40078 0.42945 0.29398 0.43146 0.29221 1
0.34843 -0.66600 -0.33534 -0.69288 -0.47667 -0.69762 -0.36217 -0.86463 -0.48774 -0.78141 -0.38844 -0.61763 -0.23726 -0.51657 -0.18778 -0.61435 -0.01071 -0.57343 0.03626 -0.55295 -0.02181 -0.60168 0.10584 -0.68633 0.13842 -1.05126 0.12573 -0.65840 0.05454 -0.61793 0.00716 -0.66954 -0.03109 1
0.34843 0.72165 0.42243 0.76848 -1.95800 0.91453 -0.42955 0.96407 -0.05631 0.93091 0.24925 0.93417 -0.32787 1.00605 -0.01099 0.93345 -0.37480 0.76186 -0.25525 1.04655 0.05602 1.05118 0.28446 1.04543 0.11552 0.81623 0.04291 0.92721 0.13161 1.13461 -0.26017 1.18001 -0.28150 1
0.34843 0.61296 -0.16157 -3.08419 0.31603 -1.85796 0.45582 0.35694 -1.68808 0.93091 -0.38163 -1.11219 -0.20016 -1.36936 0.18218 0.87057 -0.92547 1.02436 -0.92646 -1.04120 -0.62393 -1.82634 0.81833 0.76621 -0.78018 -0.03795 -0.93176 1.08084 -1.15529 -0.78654 0.40668 -0.78659 0.86525 2
0.34843 0.72165 -1.12517 0.76848 1.92134 0.32943 -2.15258 -1.01087 -0.37533 -0.84626 -0.31378 -0.64510 -0.18903 -2.06192 0.16173 0.25763 -0.78557 -2.17372 -1.00445 -1.70200 1.91661 -0.60121 0.10899 1.04543 1.92634 -0.04949 1.94730 1.08084 -0.34122 -0.16769 1.95731 -1.28983 2.10730 2
0.34843 -0.49996 1.08764 -2.67627 -0.00537 -1.45619 -1.69832 0.30577 -0.35070 0.61356 0.50539 -1.72719 0.43280 -1.06172 -1.54640 0.13342 0.31927 0.30099 0.16118 -1.40403 0.85290 -1.39157 -0.79463 -0.12933 1.52346 -0.04255 0.83391 0.33559 0.82951 -1.57959 -0.57592 -0.18193 -1.22490 2
-2.86999 -3.30251 2.16791 0.76848 1.92134 -1.11819 -0.22954 0.96407 -2.44503 0.93091 -2.33761 0.96443 -2.21264 -2.06192 -2.34016 -0.61890 0.00729 -2.17372 -1.88290 -0.55290 -0.01603 -0.60121 0.10899 -2.41702 -1.82920 0.88921 -1.69409 1.08084 2.02643 -2.37005 -1.94252 -0.66938 -0.03096 2
0.34843 -0.62978 -0.04349 -0.86436 0.21056 -0.81493 1.19358 -1.51855 1.53550 -1.02952 0.07844 -1.63258 0.33277 -1.97069 -0.27358 -0.83145 -0.28157 -1.05943 -0.81439 -0.74026 -1.67031 -0.55696 -0.32362 -0.20206 0.01622 -0.39628 -0.08962 -0.17715 -0.16990 -0.35350 0.26666 -0.43569 0.40670 1
0.34843 0.72165 -0.43537 0.76848 -0.14497 0.04812 -0.26105 0.28418 -0.34141 0.66871 -0.38014 0.51587 -0.18903 0.52824 -0.51355 -0.30014 -0.29014 0.47362 -0.28502 0.55083 0.04734 1.05742 -0.45125 -0.14656 -0.53779 -0.03451 -0.24345 -0.08795 -0.00963 -0.12936 -0.85567 0.27291 -0.17117 2
0.34843 0.63879 0.12912 0.76848 -0.29353 0.88024 -0.18040 0.90431 -0.56814 0.91234 -0.36874 0.93192 -0.25168 1.00605 -0.27214 1.00148 -0.09711 0.92586 0.07639 1.05016 -0.19546 1.02240 0.00802 0.89943 -0.16851 0.80534 -0.00075 0.92396 0.08078 1.13461 -0.20314 1.11526 -0.17825 1
0.34843 0.60197 -0.13539 0.65617 -0.23010 0.81277 -0.25784 0.88267 -0.39727 0.83567 -0.38886 0.91893 -0.22479 0.96087 -0.24033 0.92799 -0.07464 0.94809 -0.04454 0.99448 -0.05815 0.93825 0.02513 0.90778 0.05204 0.74749 0.02051 0.91290 -0.09243 0.99427 -0.13385 1.09428 -0.18962 1
0.34843 -1.29043 -0.10066 -1.15786 -0.25185 -1.11819 -0.22954 -1.01087 -0.37533 -0.84626 -0.31378 -2.25463 1.83457 1.00605 1.04997 -0.61890 0.00729 -0.57468 0.04635 -0.55290 -0.01603 -0.60121 0.10899 -0.68580 0.14020 0.88921 1.94730 -0.65809 0.05502 -0.61772 0.00740 -0.66938 -0.03096 2
0.34843 0.36458 -0.27244 0.39211 -0.24683 0.66073 -0.25288 0.70380 -0.53085 0.44809 -0.55125 0.71695 -0.08727 0.74713 -0.31706 0.59311 0.14246 0.67776 0.16901 0.87187 -0.06184 0.70652 -0.00515 0.60312 0.09352 0.43752 0.07688 0.62952 -0.09540 0.60993 -0.07489 0.83351 -0.00500 1
0.34843 -1.17240 -0.11967 -1.02872 -0.23364 -1.11819 -0.25102 -0.99983 -0.45628 -0.81647 -0.46641 -0.65410 -0.08164 -0.42938 -0.22864 -0.61890 0.19874 -0.67742 0.19185 -0.63089 0.03255 -0.55489 0.09838 -0.67129 0.15120 -0.85028 0.11135 -0.60465 0.04952 -0.53941 0.00740 -0.57839 -0.10264 2
0.34843 0.21440 -0.08160 0.44701 -0.21580 0.56161 -0.18206 0.69854 -0.34054 0.22900 -0.19473 0.62792 -0.09330 0.66000 -0.03728 0.42958 0.39693 0.76906 0.12742 0.61770 0.12161 0.54150 0.25285 0.46351 0.30568 0.18554 0.27765 0.40866 0.08816 0.40191 0.17815 0.39074 0.15915 1
0.34843 0.54766 1.75018 -2.56356 1.92134 -1.92042 0.84228 -0.90413 0.23999 -1.17679 -0.52104 -0.69593 -0.37055 -0.50644 -0.22975 -0.60095 -0.00353 -0.56921 0.04822 -0.55212 -0.01458 -0.60126 0.10935 -0.68585 0.14023 -1.05079 0.12661 -0.65809 0.05502 -0.61772 0.00740 -0.66938 -0.03096 2
-2.86999 0.72165 2.16791 0.76848 -2.42504 -1.11819 -0.22954 -1.01087 -0.37533 0.93091 1.71006 0.96443 1.83457 -2.06192 -2.34016 1.00148 -2.00862 -2.17372 1.97560 -0.55290 -0.01603 1.05742 -1.78961 1.04543 -1.82920 0.88921 1.94730 -2.39703 -1.91640 -0.61772 0.00740 -0.66938 -0.03096 2
0.34843 0.72165 -0.31672 -3.08419 -2.42504 -3.15091 -2.15258 0.96407 0.28172 0.59945 1.22818 -2.25463 -2.21264 -2.06192 2.02935 0.14857 2.02320 1.02436 1.97560 0.57753 -1.94867 -2.25984 -1.78961 0.75003 0.85918 0.88921 1.94730 1.08084 1.05638 -2.37005 -0.62711 -2.58539 1.52636 2
0.34843 -0.08546 0.23257 0.18803 -0.55470 0.61210 -0.49753 0.58842 -0.32466 0.05070 -0.25660 0.44004 -0.28050 0.71139 -0.45577 0.21417 -0.48624 0.72924 -0.22978 0.60062 -0.02332 -0.04834 0.22699 0.28578 -0.51256 0.14123 -0.17994 0.25887 0.01417 0.32610 -0.60219 0.62239 -0.50211 1
0.34843 0.72165 1.06800 -0.28224 0.47254 -0.99499 0.46976 -1.64491 1.13684 -1.65407 0.66748 -1.57181 -0.18903 -1.41114 -0.42022 -1.15902 -0.97012 -0.72005 -1.59058 0.24329 -1.12877 0.35376 -0.69647 1.04543 -0.63563 0.36466 0.35112 1.02815 1.19008 -0.19292 0.71647 -0.49520 0.68178 1
0.34843 0.69056 -0.16273 0.73107 -0.34104 0.91453 -0.37636 0.93879 -0.34520 0.84699 -0.36648 0.94029 -0.33995 0.99657 -0.31159 0.95928 -0.18487 0.98061 -0.18948 1.07765 -0.11754 0.97910 -0.06025 0.99958 -0.02407 0.82428 -0.10848 0.96727 -0.23904 1.08435 -0.29981 1.18489 -0.43296 1
0.34843 0.60036 0.53640 0.39257 0.89605 0.06418 1.17719 -0.32041 1.29101 -0.65438 1.51583 -0.96725 1.61876 -1.13739 1.63965 -1.57225 1.27463 -1.79483 0.82515 -1.88734 0.34900 -1.94996 0.02765 -1.98894 -0.38924 -2.27756 -0.71889 -1.46534 -1.15634 -1.08014 -1.37383 -0.84062 -1.55497 1
0.34843 -1.08651 0.14459 -1.15786 -0.25185 -1.11819 -0.22954 0.07002 1.33077 -0.29389 1.71006 -0.64510 -0.18903 -0.52793 -0.15541 -0.01674 -2.00862 -0.04527 -1.88290 -0.55290 -0.01603 -0.60121 0.10899 -1.42274 -1.82920 0.88921 -1.69409 0.30537 -0.41120 -0.61772 0.00740 -0.66938 -0.03096 2
0.34843 0.68507 -0.10066 0.54939 -0.18381 0.63501 -0.14161 0.56908 -0.37533 0.38161 -0.22179 0.63195 -0.01832 0.65504 0.05387 0.39751 0.52044 0.51558 0.29189 0.60767 0.22763 0.53667 0.36517 0.60474 0.58778 0.20209 0.40131 0.51174 0.10878 0.44621 0.32845 0.45800 0.33419 1
0.34843 0.48253 0.52263 0.23151 0.68004 0.13313 0.99472 -0.24410 1.49779 -0.67154 1.63169 -0.96857 1.61602 -1.07613 1.53778 -1.67400 1.26139 -1.83421 0.92483 -1.89710 0.35300 -1.99352 -0.04440 -2.04193 -0.37886 -2.36137 -0.70201 -1.60985 -1.14475 -1.15239 -1.29320 -1.03940 -1.64742 1
-2.86999 -1.29043 -0.10066 0.76848 1.92134 0.91453 1.69351 -1.01087 -0.37533 -0.84626 -0.31378 -2.25463 -2.21264 -0.52793 -0.15541 -2.23928 -2.00862 -0.57468 0.04635 -0.55290 -0.01603 1.05742 2.00759 -0.68580 0.14020 0.88921 1.94730 -0.65809 0.05502 -2.37005 1.95731 -0.66938 -0.03096 2
0.34843 0.72165 -0.11454 0.76848 -0.46556 0.91453 -0.37663 0.96407 -0.59482 0.93091 -0.53787 0.96443 -0.98813 1.00605 -0.49658 0.87386 -0.63546 0.80806 -0.61990 0.95283 -0.86779 0.99207 -0.78081 0.73162 -0.65489 0.55322 -0.64229 0.65974 -0.69868 0.79199 -0.78378 0.75525 -0.99401 1
0.34843 -1.29043 -0.10066 -3.08419 -1.61587 0.91453 0.75245 -0.85329 -0.85972 -2.62342 -1.04580 -0.43963 -1.38383 1.00605 -2.34016 -0.61890 0.00729 0.75219 -0.10759 -0.96344 1.91661 -0.31890 -1.23417 -0.68580 0.14020 -1.42226 -0.72564 -1.04657 -0.90971 0.68720 1.77063 -1.96371 0.94719 2
0.34843 -1.12276 -0.56992 -3.08419 1.92134 -3.15091 1.69351 0.40862 0.60101 -2.30608 -1.58318 -2.25463 -2.21264 -2.06192 2.02935 -0.66351 1.19974 -1.24808 -0.76612 -1.77840 -1.94867 -2.25984 -0.77957 -2.41702 0.60911 0.88921 -1.69409 -2.39703 -0.71214 -2.37005 -1.94252 -2.58539 1.28317 2
0.34843 0.72165 0.44554 0.76491 -0.24383 0.51295 -0.80901 0.76498 -0.86142 0.40919 -0.80105 0.54362 -0.80702 0.56874 -0.94362 0.14582 -1.22622 0.07250 -1.01588 0.44948 -0.77610 0.28078 -0.51149 -0.27089 -0.88669 -0.48414 -0.75443 -0.43591 -0.71665 -0.34336 -0.99348 -0.31774 -1.02746 1
0.34843 -0.44536 -1.48449 -1.15786 -0.25185 0.91453 -2.15258 0.76658 1.69437 -0.08207 0.98148 -0.64510 -0.18903 -0.52793 -0.15541 0.46675 -0.57732 0.76852 -1.88290 -0.55290 -0.01603 -0.60121 0.10899 -0.32224 1.47939 0.88921 0.52716 -0.65809 0.05502 -0.61772 0.00740 -0.66938 -0.03096 2
0.34843 0.38923 0.55707 0.17624 0.78481 -0.11740 1.08546 -0.57656 1.42036 -0.99014 1.40670 -1.21742 1.38293 -1.33688 1.12104 -1.75884 0.63809 -1.78709 0.12234 -1.72252 -0.31206 -1.56844 -0.63465 -1.32980 -0.90268 -1.37960 -0.98152 -0.51159 -1.15717 -0.17676 -0.93769 0.10834 -0.78660 1
0.34843 -1.29043 -0.10066 -1.15786 -0.25185 -1.11819 -0.22954 -2.68958 -2.44503 -0.84626 -0.31378 0.96443 -2.21264 -0.52793 -0.15541 -2.23928 -2.00862 -2.17372 -1.88290 1.08924 -1.94867 -1.59639 -1.78961 1.04543 2.10959 -2.99075 -0.23753 1.08084 -1.91640 -0.61772 1.95731 -0.66938 -0.03096 2
0.34843 0.22998 1.02541 0.45159 0.92821 -0.00190 1.15627 -0.31520 1.08985 -0.60689 1.60379 -0.80313 1.70867 -1.10477 1.64096 -1.47352 1.44183 -1.66775 1.35803 -1.70508 0.46628 -1.91397 0.16585 -2.39950 -0.43288 -2.41559 -0.47044 -1.75905 -0.32320 -1.21581 -1.17141 -1.04509 -1.37713 1
0.34843 0.48634 -0.59966 0.76848 0.53861 0.55683 0.13980 0.66953 -0.25320 0.76311 -0.40064 0.72611 0.31687 0.66699 0.39782 0.50250 1.17531 0.56112 0.79984 0.64875 0.51689 1.05742 0.77105 0.29684 1.16505 0.30355 1.09585 0.74872 1.20995 0.13624 1.39034 0.33386 1.12765 1
0.34843 -0.10451 -1.48284 0.48781 0.94988 0.53088 -0.08944 0.10740 -0.03952 -0.26368 0.17542 0.16499 0.05890 0.45239 0.27866 0.54541 0.86839 0.29368 0.31465 0.51830 0.52153 0.54115 0.24730 0.21222 0.66510 -0.09993 0.63070 0.14557 0.61833 0.14426 0.57919 0.11275 0.60928 1
0.34843 -1.29043 -0.10066 -1.80649 1.60379 -1.11819 -0.22954 0.34925 -2.44503 0.87898 0.32140 -1.06435 -1.38725 -0.99183 1.27703 0.90677 0.33772 -0.57468 0.04635 -0.55290 -0.01603 -0.90048 -1.78961 -0.68580 0.14020 0.88921 -1.69409 -0.65809 0.05502 -0.53979 1.21403 -0.66938 -0.03096 2
